image_id,relative_path,filename,class_label,sha256,width,height,mode,file_size,split
PHYTO_RAW_1207,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1211.JPG,IMG_1211.JPG,healthy_leaf,7af122f61ee6adf21793204b24d72a681cef1eb21454c22adef5826663ea7f4c,1200,800,RGB,534705,test
PHYTO_RAW_1208,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1216.JPG,IMG_1216.JPG,healthy_leaf,3d24e4ca1bcf3168ff22f08821cb07cb472b4d295e2fc3b3ddb81e5195eb918d,1200,800,RGB,257432,train
PHYTO_RAW_1209,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1217.JPG,IMG_1217.JPG,healthy_leaf,3d5734fb08ece41ca0f311fc83ccec73df897424384ee049789ac99c878d3c8b,1200,800,RGB,210523,validation
PHYTO_RAW_1210,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1218.JPG,IMG_1218.JPG,healthy_leaf,86816a496ea7be1d54b3e0edabc50970fcbcd8597aa67cc51bf0f504d601e94b,1200,800,RGB,259431,train
PHYTO_RAW_1211,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1219.JPG,IMG_1219.JPG,healthy_leaf,eaf9a982567c72eb691ee94429be03f3697808c7475b0252c20193ec38d20520,1200,800,RGB,202521,test
PHYTO_RAW_1212,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1220.JPG,IMG_1220.JPG,healthy_leaf,8c2435965f80869c0a1f3e544acf6205c44723eb3cfd99875669c995d6520a12,1200,800,RGB,226287,train
PHYTO_RAW_1213,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1221.JPG,IMG_1221.JPG,healthy_leaf,c44df64ea851fa22841faa744661f3bb4594579022dd43a57bb35546f1932639,1200,800,RGB,234324,train
PHYTO_RAW_1214,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1222.JPG,IMG_1222.JPG,healthy_leaf,b7434d607a5ed69897231fa2297375ac9692fd105bc7b4fba908dbdbe0188f2a,1200,800,RGB,254827,test
PHYTO_RAW_1215,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1223.JPG,IMG_1223.JPG,healthy_leaf,bd7939d19256a2ebc0041f11a1999aeafffd08ba2a60956ab78cd60a823b4d34,1200,800,RGB,284234,train
PHYTO_RAW_1216,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1224.JPG,IMG_1224.JPG,healthy_leaf,d7bcbf709f91d41dd0bf8b6476eb0e35689a73249208850a8293d768f9b0ffed,1200,800,RGB,278663,train
PHYTO_RAW_1217,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1225.JPG,IMG_1225.JPG,healthy_leaf,aca6955efda0344a63ab0746fcb5dc82eb40d6b6676f6769a41a808268bf8d1b,1200,800,RGB,299930,train
PHYTO_RAW_1218,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1226.JPG,IMG_1226.JPG,healthy_leaf,ecef3f6b96cef105dcf155b1cff444a6bf748dfda0b15d1383631a688048a6f6,1200,800,RGB,249127,train
PHYTO_RAW_1219,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1227.JPG,IMG_1227.JPG,healthy_leaf,34cb991e315c0109eada21a0356e966a41fe2fd26bc655ccd6dee07a3cfd07ce,1200,800,RGB,267614,test
PHYTO_RAW_1220,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1228.JPG,IMG_1228.JPG,healthy_leaf,66711afd9282000ecf7b7ccd26806c3a53250e7d8846d937724273f61e6d7179,1200,800,RGB,246299,train
PHYTO_RAW_1221,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1229.JPG,IMG_1229.JPG,healthy_leaf,e23313fa2a01b0b0952d7288007f589eed1210a389420da54041537673b8897e,1200,800,RGB,210506,train
PHYTO_RAW_1222,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1230.JPG,IMG_1230.JPG,healthy_leaf,4052de432a3410558d03c9a595b91f2004a03fade520c90c3aa1b63916fc1b85,1200,800,RGB,217535,train
PHYTO_RAW_1223,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1231.JPG,IMG_1231.JPG,healthy_leaf,63e7918e0b8a4ee755397a686399c484b2f645e248f1646c1ea60eabf547c873,1200,800,RGB,187522,train
PHYTO_RAW_1224,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1232.JPG,IMG_1232.JPG,healthy_leaf,d5728496fde7cb9f02e4137978174ef5f27a1439071396e0776048f01bffbe3d,1200,800,RGB,261929,train
PHYTO_RAW_1225,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1233.JPG,IMG_1233.JPG,healthy_leaf,fba188f6d1f0ba1c9a21ed4f92625d03c3db6465cbb64d8fd73bad10756d449a,1200,800,RGB,199405,train
PHYTO_RAW_1226,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1234.JPG,IMG_1234.JPG,healthy_leaf,8ecaa41e7c0ab644de68389914669b9f0c189aec4d5a5d1c6f767536abd15ff6,1200,800,RGB,300280,train
PHYTO_RAW_1227,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1235.JPG,IMG_1235.JPG,healthy_leaf,fdf26018d2c85a29db2acf59f06031eeeb73e58eec0e0dd113747459aada4131,1200,800,RGB,250787,train
PHYTO_RAW_1228,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1236.JPG,IMG_1236.JPG,healthy_leaf,8f580b437cb1b1a7d3a363aec39ddbb21bd5ca71d5961d27b8050f964d9c1b0c,1200,800,RGB,279797,train
PHYTO_RAW_1229,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1237.JPG,IMG_1237.JPG,healthy_leaf,0fac5e9e371539ca901a7f431b6317014a65a0ebc9d38afdeaaa704373873546,1200,800,RGB,272579,train
PHYTO_RAW_1230,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1238.JPG,IMG_1238.JPG,healthy_leaf,e6cbfcb31a54a5a9f41ddb6f269feb47f9d7a7c3dc658d83b5b41cf89cfde700,1200,800,RGB,284012,train
PHYTO_RAW_1231,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1239.JPG,IMG_1239.JPG,healthy_leaf,aa7e18577fb565947ef543c3b87574e714f893caf310cf2a2c2c7ac4bc6a00d7,1200,800,RGB,247387,validation
PHYTO_RAW_1232,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1240.JPG,IMG_1240.JPG,healthy_leaf,8b106f196561aa0710ab2f0db2ebec0cbef23823b63809d554c53c3983cfec14,1200,800,RGB,253972,train
PHYTO_RAW_1233,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1241.JPG,IMG_1241.JPG,healthy_leaf,862deab07be80488ea06664dcac8a9274cba38bbd47bea233ec39d305e1b691f,1200,800,RGB,243012,train
PHYTO_RAW_1234,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1242.JPG,IMG_1242.JPG,healthy_leaf,a2073e55a38f83094680f4707cd2e31bb30a072af85f864d84dbf01ebb2f33fa,1200,800,RGB,594315,validation
PHYTO_RAW_1235,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1244.JPG,IMG_1244.JPG,healthy_leaf,1f4c7f8a6aaa862808e420983670caaeee41e291ba430a601adf7b233c4379f8,1200,800,RGB,235231,test
PHYTO_RAW_1236,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1245.JPG,IMG_1245.JPG,healthy_leaf,333aa5457332a479920dc2da991c9e8a16d4949289e32d69e53440b882a09c25,1200,800,RGB,200457,train
PHYTO_RAW_1237,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1246.JPG,IMG_1246.JPG,healthy_leaf,c335f7d0516acef5c072b576ae18fa44b9c74085bb342affc4772c9a0ec4322f,1200,800,RGB,273021,train
PHYTO_RAW_1238,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1247.JPG,IMG_1247.JPG,healthy_leaf,93f135ce7357d489cb0631ad1c7b6a747448329007e35c127b94c459a34ae4b0,1200,800,RGB,243405,train
PHYTO_RAW_1239,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1248.JPG,IMG_1248.JPG,healthy_leaf,d22b8fc8c8e6f1217a9f267205bf188f89eb7d2c3df3f3a9b7523415adf4ca1f,1200,800,RGB,256528,train
PHYTO_RAW_1240,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1249.JPG,IMG_1249.JPG,healthy_leaf,e686c9c3598b98172eeec6d9a3745a7cdb1e9401eb6fd7d171015aa889d767a5,1200,800,RGB,306191,train
PHYTO_RAW_1241,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1250.JPG,IMG_1250.JPG,healthy_leaf,9010dcc1634ebc76e370595b01e4173ce35fc9666c30e74307cb745326b79113,1200,800,RGB,242178,validation
PHYTO_RAW_1242,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1251.JPG,IMG_1251.JPG,healthy_leaf,4aac83f20d483d3a2df64471e0f60df53b5a607cd757f786b172a49abd0f1af9,1200,800,RGB,248320,train
PHYTO_RAW_1243,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1252.JPG,IMG_1252.JPG,healthy_leaf,1d0327a0f90307d7651280b3348afbbff9ebbd6dd14a0d08c04edef56f60a293,1200,800,RGB,223471,train
PHYTO_RAW_1244,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1253.JPG,IMG_1253.JPG,healthy_leaf,0eeffc9a34219d271339f96054caa3a3569ff2fc46d7a6e64c1dd5df80690822,1200,800,RGB,206512,train
PHYTO_RAW_1245,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1254.JPG,IMG_1254.JPG,healthy_leaf,1f3b9e2acd8038d9931a29dc4e15c93574e00ea2cbd4536b32c2dd42d76970e7,1200,800,RGB,264665,train
PHYTO_RAW_1246,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1255.JPG,IMG_1255.JPG,healthy_leaf,4d59ca077e16c9986f9dfca1302157dec3419499292d20a14ab94de4aa33228c,1200,800,RGB,273801,train
PHYTO_RAW_1247,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1256.JPG,IMG_1256.JPG,healthy_leaf,27fdd439dc0bf6671f3b1dd145183e83fd16f492e82f0c1b8c679998250698a4,1200,800,RGB,266496,train
PHYTO_RAW_1248,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1257.JPG,IMG_1257.JPG,healthy_leaf,cd89f78598308891d4403343bf6dd6329e6d983a2ce545142c85d1add484ffba,1200,800,RGB,292931,validation
PHYTO_RAW_1249,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1258.JPG,IMG_1258.JPG,healthy_leaf,6ea60c78aa2670748fc92c3bc197569389032555cea591584745a6a133ac2f06,1200,800,RGB,244849,train
PHYTO_RAW_1250,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1259.JPG,IMG_1259.JPG,healthy_leaf,2a68e7f4309e0f0b3056bac8e207ac62e96c1d4caab5f76fec3f93323c3c86ab,1200,800,RGB,220384,train
PHYTO_RAW_1251,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1260.JPG,IMG_1260.JPG,healthy_leaf,ec9fa3e105b2e9328d08dab3a0ec1b03061fb9fe5a03cb72c2ad9ad9bf329370,1200,800,RGB,216432,train
PHYTO_RAW_1252,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1261.JPG,IMG_1261.JPG,healthy_leaf,5b4e8545a97832068919d1c71123b1c0bd677269698ec4f55c798fab48070e6e,1200,800,RGB,254998,train
PHYTO_RAW_1253,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1262.JPG,IMG_1262.JPG,healthy_leaf,2dc72358ee7fe02e35d00a44a70482d477d732283a129bc59b6be60194dd56a0,1200,800,RGB,291855,train
PHYTO_RAW_1254,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1263.JPG,IMG_1263.JPG,healthy_leaf,98978f6dbd2a3638a2188a58e367641b25b5edcb6769ea57e77c2d8ed70c99b8,1200,800,RGB,270169,test
PHYTO_RAW_1255,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1264.JPG,IMG_1264.JPG,healthy_leaf,401513a80299dbce78ec47b902c7c00e61981871271270b9db47b165c3230d33,1200,800,RGB,244082,train
PHYTO_RAW_1256,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1265.JPG,IMG_1265.JPG,healthy_leaf,54fde355f5ec0077930a175997fff5bed93a3c24ed9c339644dc8bb5aee4efba,1200,800,RGB,267974,validation
PHYTO_RAW_1257,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1266.JPG,IMG_1266.JPG,healthy_leaf,c1919a46ccbe36924e4090a5b16b6a097b0184f3280fb859d705530fcf6b69a0,1200,800,RGB,237753,train
PHYTO_RAW_1258,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1267.JPG,IMG_1267.JPG,healthy_leaf,f5ca0743438efc71b4e8967d6b6a408c82d533cc814965acec46b389b028a37e,1200,800,RGB,266169,train
PHYTO_RAW_1259,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1268.JPG,IMG_1268.JPG,healthy_leaf,e442c6d66552ac97fbc7a2bbefe32c878877b7a8c95023f7c6557a31a8c26a93,1200,800,RGB,291151,train
PHYTO_RAW_1260,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1269.JPG,IMG_1269.JPG,healthy_leaf,473b1b68740460ba0eaa1be6e1f2a048295b1751e54d5d24b0f189b278f5bd1d,1200,800,RGB,316141,train
PHYTO_RAW_1261,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1270.JPG,IMG_1270.JPG,healthy_leaf,aa9009abbd83de9a84ab4f88d857365aae19f33426d01f5b6d72e40a6b6d6bfd,1200,800,RGB,344352,test
PHYTO_RAW_1262,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1271.JPG,IMG_1271.JPG,healthy_leaf,61915693f8e455ba7875e9da3f969b92fa5d7e62de0bae3b51c18b3924cef71b,1200,800,RGB,547477,test
PHYTO_RAW_1263,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1272.JPG,IMG_1272.JPG,healthy_leaf,4bf494402ae78b8f4e092fb5b663e18754c5b951fe91a4fefa3da3422d724b80,1200,800,RGB,432759,validation
PHYTO_RAW_1264,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1273.JPG,IMG_1273.JPG,healthy_leaf,6137c243e4457c10d7a5d8ccaba785601d17ba0a64b27383f6b0baef426839d0,1200,800,RGB,210584,validation
PHYTO_RAW_1265,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1274.JPG,IMG_1274.JPG,healthy_leaf,67a04839693809f5907653b228e12eb32708451189e18f8f57a9dceda34af611,1200,800,RGB,213248,train
PHYTO_RAW_1266,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1275.JPG,IMG_1275.JPG,healthy_leaf,414f15d2091dbc6c6f4acc056f4550fc02b9e0ff2c38f3127bb2fee621c80c98,1200,800,RGB,247978,train
PHYTO_RAW_1267,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1276.JPG,IMG_1276.JPG,healthy_leaf,606248f894d7e0877371825f82fc770370eec1719069bf382259f82366b1b5ba,1200,800,RGB,239745,train
PHYTO_RAW_1268,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1277.JPG,IMG_1277.JPG,healthy_leaf,62722166186538c62f448eef541249c40b8a2836a9f687220441673e2f5e1ce9,1200,800,RGB,256167,train
PHYTO_RAW_1269,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1278.JPG,IMG_1278.JPG,healthy_leaf,45829823f248022fbed61944d4bec46a629b293cd801e31165d5a2ddd2d7b27e,1200,800,RGB,241825,train
PHYTO_RAW_1270,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1279.JPG,IMG_1279.JPG,healthy_leaf,f5f34d78878ff568e981c2873f5ec301e5ba0c7e45298440c37b55857fe2e5e0,1200,800,RGB,247088,train
PHYTO_RAW_1271,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1280.JPG,IMG_1280.JPG,healthy_leaf,55b7b91fcf67496678fa657b2fbcba9d39bd3e663ccb5c5734ed5d715a4c1dc4,1200,800,RGB,213532,validation
PHYTO_RAW_1272,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1281.JPG,IMG_1281.JPG,healthy_leaf,3744ba096a49826bbf68f9e2c19fe3c43360f0927324a4ba8dfebe6d74f5fe1b,1200,800,RGB,232573,train
PHYTO_RAW_1273,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1282.JPG,IMG_1282.JPG,healthy_leaf,4f251018290a9cd347834e60c0ea9adc7016b13d68b066cb400f29514bd8954a,1200,800,RGB,216705,train
PHYTO_RAW_1274,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1283.JPG,IMG_1283.JPG,healthy_leaf,5559067c550c3bd4836e705790919fcdb35e5d33b96e7c59624c48fb0cbd5f29,1200,800,RGB,198777,train
PHYTO_RAW_1275,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1284.JPG,IMG_1284.JPG,healthy_leaf,ad5d646873b9e88484773f57dc13a6179b2e4152c3c0ee7dd5ecef8c0888f91b,1200,800,RGB,195376,train
PHYTO_RAW_1276,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1285.JPG,IMG_1285.JPG,healthy_leaf,ee0f5a0f37ba0f289bfbab2bb1b36745213f0ca963b6506761f42ff4d2332022,1200,800,RGB,215314,validation
PHYTO_RAW_1277,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1286.JPG,IMG_1286.JPG,healthy_leaf,b9e7d4aeb1e2688f885f44f68b7a1151aff81c744b5a874497ada24131e2814b,1200,800,RGB,248895,test
PHYTO_RAW_1278,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1287.JPG,IMG_1287.JPG,healthy_leaf,fa3e690b35e9c59c2a09972a5197f80a3823b4abdec4f3d8d603bf1729539ffc,1200,800,RGB,315152,train
PHYTO_RAW_1279,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1288.JPG,IMG_1288.JPG,healthy_leaf,65cad1d86bf479b164ee8a5fe93e76296d28a9d910197bbd6ac6d917e37f8fbe,1200,800,RGB,320011,test
PHYTO_RAW_1280,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1289.JPG,IMG_1289.JPG,healthy_leaf,6f6fe1271ed770360e962aefa8d0f246a3d8e6984ca96bac6339c82886fa2d11,1200,800,RGB,221159,train
PHYTO_RAW_1281,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1290.JPG,IMG_1290.JPG,healthy_leaf,902f6e04b83ee5bd9ae6d2c2d660ddc92a7265ac63959f80160ad697403daff3,1200,800,RGB,219765,validation
PHYTO_RAW_1282,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1291.JPG,IMG_1291.JPG,healthy_leaf,c05f67167b93c9f0ab7f483263025c2daa8fb4e04337bce1f9fea344fbf35921,1200,800,RGB,220664,train
PHYTO_RAW_1283,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1292.JPG,IMG_1292.JPG,healthy_leaf,6c6d3eede5de1ae9148ee7b1bf23f8bd1ac5de9c22db6bf22289fc54174ab563,1200,800,RGB,239900,train
PHYTO_RAW_1284,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1293.JPG,IMG_1293.JPG,healthy_leaf,703dca565a6545f3afd42b664e1f66d03ecf41b662685761322fb41410fe6dbc,1200,800,RGB,233971,train
PHYTO_RAW_1285,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1294.JPG,IMG_1294.JPG,healthy_leaf,ea62089b10995e499cafe9bb2fbc3d5197aaa89c3c477f76aefcd2bbec2ecfef,1200,800,RGB,211773,train
PHYTO_RAW_1286,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1295.JPG,IMG_1295.JPG,healthy_leaf,33c11aac0c9b51762f0231e7dd4241b462afd53c4af72385e98735f227dc84e1,1200,800,RGB,228760,train
PHYTO_RAW_1287,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1296.JPG,IMG_1296.JPG,healthy_leaf,a75d2b758c98be0aee03ffdc3452695af0f06d418f65dcfd024674be391b9324,1200,800,RGB,203861,validation
PHYTO_RAW_1288,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1297.JPG,IMG_1297.JPG,healthy_leaf,72dcc94db5d86fa8a2464423124bc972363b2d825926afd07eadd3d04a4ba5c4,1200,800,RGB,237153,train
PHYTO_RAW_1289,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1309.JPG,IMG_1309.JPG,healthy_leaf,b51516bb8d4224c23c33d681fe9c9dfa074d0d00775a579da436a5b66a37cae8,1200,800,RGB,219963,train
PHYTO_RAW_1290,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1310.JPG,IMG_1310.JPG,healthy_leaf,5f8e21e14872a0c34e85433e1e97b97865701376e08f69a1ff4d1d8da63a7540,1200,800,RGB,223141,validation
PHYTO_RAW_1291,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1311.JPG,IMG_1311.JPG,healthy_leaf,2993c0179748aea8737e4e0008fd19e3647e1f07d702d075ae816388804853f7,1200,800,RGB,211156,train
PHYTO_RAW_1292,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1312.JPG,IMG_1312.JPG,healthy_leaf,be70bfd54d65d383acc890de3080114a76c4fd040425d12c93d3c935d40cde31,1200,800,RGB,199834,validation
PHYTO_RAW_1293,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1313.JPG,IMG_1313.JPG,healthy_leaf,0f760a1b6d7633f6042ab9f2d621559a6fc9d85db79ec74334b6b7b7df70b081,1200,800,RGB,216492,train
PHYTO_RAW_1294,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1314.JPG,IMG_1314.JPG,healthy_leaf,26188612af7de06fc613a6c0a0860e7cb6062bd407da7b175685a8bcc1f11f31,1200,800,RGB,236299,train
PHYTO_RAW_1295,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1315.JPG,IMG_1315.JPG,healthy_leaf,76c64d382344d7d2d81b36facf2ff9cfe48c91c9668453416ebd53aedf9f37fb,1200,800,RGB,208912,test
PHYTO_RAW_1296,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1316.JPG,IMG_1316.JPG,healthy_leaf,363a5cb6f5bd67475fc709272b643f4d8f55518a8b205aa42ce18c590a306cd1,1200,800,RGB,224824,validation
PHYTO_RAW_1297,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1317.JPG,IMG_1317.JPG,healthy_leaf,e1f89f946490f2e0164958f0d8e8d744acd5fbcd3c4688b7a6071a7e14356402,1200,800,RGB,206577,train
PHYTO_RAW_1298,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1318.JPG,IMG_1318.JPG,healthy_leaf,b2a8f7128d0fdbab0c267c175963e25fb3f03181d9e83b8f2c344036a41b79ab,1200,800,RGB,204257,train
PHYTO_RAW_1299,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1319.JPG,IMG_1319.JPG,healthy_leaf,5a06f8c01a35cbac74b262fd834e677709ccf8a5da66abd54f2f562e8f426f9a,1200,800,RGB,239116,train
PHYTO_RAW_1300,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1320.JPG,IMG_1320.JPG,healthy_leaf,b9c4bc68058e385e67b63a0e24bbc64179cf47b01667d425b1cf0321cb88bb98,1200,800,RGB,203370,train
PHYTO_RAW_1301,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1321.JPG,IMG_1321.JPG,healthy_leaf,929e76baa81e809d92bec3d42b5692fd4a4c0ea5b1e95b32e3b25a4bdac853d0,1200,800,RGB,193502,train
PHYTO_RAW_1302,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1322.JPG,IMG_1322.JPG,healthy_leaf,9d7162c4b576128662399184f095371986d9e50e0f6ba8f8016a46609414ded5,1200,800,RGB,228171,train
PHYTO_RAW_1303,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1323.JPG,IMG_1323.JPG,healthy_leaf,180349cd05037372e16f2a722457efd4e6cfb0504b23b49d8f1052c08c14c482,1200,800,RGB,260773,validation
PHYTO_RAW_1304,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1324.JPG,IMG_1324.JPG,healthy_leaf,0a97cd742ecb4d3725f212bf111b52bdf2705e030962a95b054473240e458890,1200,800,RGB,303586,test
PHYTO_RAW_1305,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1325.JPG,IMG_1325.JPG,healthy_leaf,321ab26dd59267ffb8a76af46277593376a6553931c789305bf702dd8c176c9a,1200,800,RGB,323595,validation
PHYTO_RAW_1306,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1326.JPG,IMG_1326.JPG,healthy_leaf,79849ce2484c74f2842dc51cf65dac243685f94829685adf339bc8f436303861,1200,800,RGB,211062,train
PHYTO_RAW_1307,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1327.JPG,IMG_1327.JPG,healthy_leaf,f20b9bc00175abb35709cef1563108cbcb790922835e9282ba3ed63b953e4b5e,1200,800,RGB,213410,validation
PHYTO_RAW_1308,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_1328.JPG,IMG_1328.JPG,healthy_leaf,2051b708f987acfb0e3f7d8f2d79effb41daf042a6c9ceab2acdc9817e711790,1200,800,RGB,214409,train
